timestamp,elapsed,angx,angy,heading,x,y,z,rcR,rcP,rcY,rcT,rPID,pPID
1433520086.34,0.016,-13.3,20.3,-12.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.36,0.016,-11.2,21.5,-13.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.37,0.016,-8.7,23.3,-14.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.39,0.016,-6.2,25.8,-15.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.41,0.016,-5.9,25.9,-15.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.41,0.016,-5.9,25.9,-15.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.42,0.016,-6.3,24.6,-16.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.44,0.016,-5.7,23.6,-17.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.45,0.016,-4.8,23.3,-18.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.47,0.016,-4.0,22.8,-19.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.49,0.016,-2.3,20.5,-20.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.50,0.016,-0.3,17.7,-20.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.52,0.016,0.6,15.6,-20.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.53,0.016,1.1,14.2,-21.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.55,0.016,1.7,12.8,-20.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.55,0.016,1.7,12.8,-20.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.57,0.016,2.3,11.5,-20.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.58,0.016,2.8,10.4,-20.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.60,0.016,3.5,9.7,-20.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.61,0.016,4.4,8.2,-19.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.63,0.016,5.0,5.7,-19.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.65,0.016,5.4,3.4,-19.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.68,0.019,6.0,1.8,-18.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.68,0.019,6.0,1.8,-18.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.69,0.013,6.4,0.0,-17.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.71,0.016,6.7,-1.2,-17.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.73,0.016,6.9,-4.0,-16.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.74,0.016,7.3,-6.8,-15.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.76,0.016,8.1,-8.9,-14.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.77,0.016,9.1,-9.7,-13.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.79,0.016,10.0,-10.6,-13.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.79,0.016,10.0,-10.6,-13.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.81,0.016,11.0,-12.1,-12.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.82,0.016,12.1,-13.6,-11.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.84,0.016,13.6,-15.2,-10.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.85,0.016,14.9,-16.6,-9.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.87,0.016,16.1,-17.8,-8.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.89,0.016,17.1,-18.7,-8.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.90,0.016,18.2,-19.5,-7.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.92,0.016,18.9,-20.2,-7.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.93,0.016,19.4,-20.4,-7.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.95,0.016,19.8,-20.9,-7.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.95,0.016,19.8,-20.9,-7.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.97,0.016,20.5,-21.4,-7.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520086.98,0.016,21.2,-21.8,-6.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.00,0.016,21.1,-21.5,-6.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.01,0.016,20.8,-20.8,-6.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.03,0.016,20.7,-20.2,-7.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.05,0.016,21.1,-19.9,-7.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.05,0.016,21.1,-19.9,-7.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.06,0.016,21.5,-19.4,-7.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.08,0.016,22.6,-18.1,-7.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.09,0.016,22.3,-16.8,-8.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.11,0.016,21.9,-15.5,-9.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.13,0.016,21.3,-14.3,-9.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.14,0.016,20.7,-13.5,-10.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.16,0.016,19.9,-12.7,-11.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.17,0.016,18.5,-11.1,-12.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.17,0.016,18.5,-11.1,-12.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.19,0.016,17.3,-8.6,-14.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.21,0.016,16.5,-4.6,-16.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.22,0.016,16.3,0.6,-18.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.24,0.016,16.3,8.8,-20.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.25,0.016,16.6,19.5,-21.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.27,0.016,17.0,29.3,-22.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.29,0.016,17.3,38.3,-22.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.30,0.016,15.9,42.5,-22.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.30,0.016,15.9,42.5,-22.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.32,0.016,13.5,43.5,-23.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.33,0.016,11.9,43.9,-23.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.35,0.016,11.5,45.5,-25.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.37,0.016,10.6,47.3,-27.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.38,0.016,8.0,48.6,-29.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.40,0.016,5.9,49.5,-29.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.41,0.016,3.9,50.3,-31.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.43,0.016,2.7,49.8,-31.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.43,0.016,2.7,49.8,-31.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.45,0.016,2.0,49.0,-30.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.46,0.016,1.1,48.2,-28.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.48,0.016,0.8,47.0,-27.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.49,0.016,1.3,44.3,-25.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.51,0.016,2.0,41.8,-24.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.53,0.016,2.8,38.5,-22.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.54,0.016,2.6,34.3,-18.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.56,0.016,1.7,29.7,-16.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.57,0.016,0.9,24.7,-13.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.57,0.016,0.9,24.7,-13.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.59,0.016,1.0,20.6,-11.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.61,0.016,1.7,15.7,-10.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.62,0.016,2.0,11.4,-9.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.64,0.016,2.1,7.6,-8.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.65,0.016,1.7,4.5,-7.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.67,0.016,1.4,1.4,-7.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.69,0.016,1.1,-2.3,-6.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.69,0.016,1.1,-2.3,-6.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.70,0.016,0.5,-5.4,-6.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.72,0.016,-0.2,-9.4,-7.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.73,0.016,-0.7,-12.7,-8.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.75,0.016,-1.6,-17.1,-11.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.77,0.016,-2.5,-21.0,-13.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.78,0.016,-3.3,-23.8,-15.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.80,0.016,-4.4,-26.7,-17.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.81,0.016,-5.6,-29.4,-19.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.83,0.016,-6.7,-32.6,-22.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.83,0.016,-6.7,-32.6,-22.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.85,0.016,-7.6,-36.1,-24.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.86,0.016,-8.8,-40.2,-27.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.88,0.016,-9.4,-43.4,-29.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.89,0.016,-9.2,-45.4,-30.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.91,0.016,-8.0,-47.1,-31.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.93,0.016,-6.0,-48.0,-30.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.94,0.016,-3.2,-47.7,-29.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.94,0.016,-3.2,-47.7,-29.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.96,0.016,-0.1,-45.8,-29.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.97,0.016,3.7,-42.2,-29.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520087.99,0.016,7.6,-39.2,-29.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.01,0.016,11.4,-35.0,-29.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.02,0.016,15.0,-30.2,-29.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.04,0.016,18.4,-24.8,-31.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.05,0.016,21.0,-21.1,-32.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.07,0.016,22.6,-18.2,-33.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.09,0.016,24.2,-14.6,-34.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.09,0.016,24.2,-14.6,-34.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.10,0.016,25.6,-10.2,-35.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.12,0.016,26.8,-5.5,-37.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.13,0.016,27.8,-1.5,-39.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.15,0.016,28.7,3.5,-42.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.18,0.016,30.1,16.4,-50.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.18,0.016,30.1,16.4,-50.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.20,0.016,31.8,27.8,-56.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.21,0.016,34.6,39.2,-65.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.23,0.016,35.1,45.5,-71.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.25,0.016,32.2,46.9,-72.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.26,0.016,27.3,48.3,-65.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.28,0.016,21.7,48.3,-59.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.29,0.016,16.9,47.2,-53.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.29,0.016,16.9,47.2,-53.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.31,0.016,11.6,43.9,-48.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.33,0.016,6.8,38.9,-43.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.34,0.016,2.0,31.2,-38.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.36,0.016,-1.7,22.6,-33.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.37,0.016,-5.8,12.6,-30.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.39,0.016,-8.9,6.0,-28.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.41,0.016,-10.6,1.6,-29.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.42,0.016,-12.0,-2.3,-29.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.42,0.016,-12.0,-2.3,-29.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.44,0.016,-13.2,-6.7,-30.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.45,0.016,-14.7,-13.0,-32.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.47,0.016,-15.8,-18.3,-33.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.49,0.016,-17.0,-22.9,-36.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.50,0.016,-18.0,-26.8,-38.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.52,0.016,-18.8,-30.2,-40.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.53,0.016,-19.1,-32.5,-41.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.55,0.016,-18.6,-34.8,-43.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.55,0.016,-18.6,-34.8,-43.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.57,0.016,-17.2,-36.6,-46.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.58,0.016,-15.1,-38.1,-47.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.60,0.016,-10.7,-38.9,-46.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.61,0.016,-5.5,-38.6,-44.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.63,0.016,-0.7,-36.9,-42.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.65,0.016,2.8,-33.9,-40.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.66,0.016,6.6,-29.2,-39.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.68,0.016,9.5,-24.6,-39.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.69,0.016,11.1,-19.7,-39.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.69,0.016,11.1,-19.7,-39.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.71,0.016,12.6,-13.0,-39.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.73,0.016,13.5,-6.8,-39.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.74,0.016,13.6,-1.8,-38.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.76,0.016,13.6,1.3,-38.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.77,0.016,13.2,4.2,-36.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.79,0.016,12.0,4.5,-35.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.81,0.016,10.0,2.5,-34.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.82,0.016,7.0,-0.9,-35.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.84,0.016,4.1,-4.1,-37.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.85,0.016,1.9,-5.9,-39.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.85,0.016,1.9,-5.9,-39.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.87,0.016,0.6,-6.0,-40.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.89,0.016,-1.2,-6.2,-40.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.90,0.016,-4.0,-8.0,-40.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.92,0.016,-6.2,-10.1,-41.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.93,0.016,-8.3,-10.5,-41.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.95,0.016,-9.3,-9.9,-41.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.97,0.016,-9.6,-10.0,-41.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520088.98,0.016,-10.0,-10.0,-40.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.00,0.016,-10.9,-9.4,-40.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.00,0.016,-10.9,-9.4,-40.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.01,0.016,-12.0,-8.3,-41.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.03,0.016,-12.8,-5.9,-42.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.05,0.016,-14.1,-1.1,-41.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.06,0.016,-13.5,3.3,-41.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.08,0.016,-12.4,5.8,-41.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.09,0.016,-12.0,6.3,-41.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.11,0.016,-12.0,5.8,-42.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.13,0.016,-12.0,5.0,-43.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.14,0.016,-12.0,3.8,-44.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.16,0.016,-11.1,2.8,-44.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.17,0.016,-8.9,1.5,-44.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.17,0.016,-8.9,1.5,-44.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.19,0.016,-5.3,1.2,-43.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.21,0.016,-6.6,1.1,-42.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.22,0.016,-7.3,1.1,-40.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.24,0.016,-6.5,1.1,-39.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.25,0.016,-5.4,1.1,-37.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.25,0.016,-5.4,1.1,-37.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.29,0.016,-5.7,1.1,-36.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.29,0.016,-5.7,1.1,-36.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.30,0.016,-5.5,1.1,-35.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.32,0.016,-5.6,1.0,-34.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.33,0.016,-5.4,1.0,-33.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.35,0.016,-5.4,1.0,-33.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.37,0.016,-5.4,1.0,-32.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.38,0.016,-5.4,1.0,-32.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.40,0.016,-5.4,1.0,-31.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.41,0.016,-5.4,1.0,-31.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.41,0.016,-5.4,1.0,-31.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.43,0.016,-5.4,1.0,-31.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.45,0.016,-5.4,1.0,-31.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.46,0.016,-5.4,1.0,-30.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.48,0.016,-5.4,1.0,-30.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.49,0.016,-5.4,0.9,-29.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.51,0.016,-5.4,0.9,-29.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.53,0.016,-5.4,0.9,-29.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.54,0.016,-5.4,0.9,-29.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.54,0.016,-5.4,0.9,-29.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.56,0.016,-5.4,0.9,-28.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.57,0.016,-5.4,0.9,-28.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.59,0.016,-5.4,0.9,-28.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.61,0.016,-5.4,0.9,-27.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.62,0.016,-5.4,0.9,-27.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.64,0.016,-5.4,0.9,-27.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.65,0.016,-5.3,0.9,-27.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.67,0.016,-5.3,0.8,-26.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.69,0.016,-5.3,0.8,-26.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.70,0.016,-5.3,0.8,-25.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.72,0.016,-5.3,0.8,-25.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.72,0.016,-5.3,0.8,-25.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.73,0.016,-5.3,0.8,-25.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.75,0.016,-5.3,0.8,-25.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.76,0.016,-5.3,0.8,-25.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.78,0.016,-5.3,0.8,-25.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.80,0.016,-5.3,0.8,-25.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.81,0.016,-5.3,0.8,-25.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.83,0.016,-5.3,0.7,-24.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.84,0.016,-5.3,0.7,-24.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.84,0.016,-5.3,0.7,-24.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.86,0.016,-5.3,0.7,-24.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.88,0.016,-5.3,0.7,-24.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.89,0.016,-5.3,0.7,-24.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.91,0.016,-5.3,0.7,-23.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.92,0.016,-5.3,0.7,-23.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.94,0.016,-5.3,0.7,-23.0,0,0,0,1500,1500,1500,1000,0.0,0.0
1433520089.96,0.016,-5.3,0.7,-23.0,0,0,0,1500,1500,1500,1000,0.0,0.0
